timestamp,room_temperature,room_humidity,lighting_intensity,room_air_quality,room_CO2,room_occupancy,occupant_id,lighting_control,HVAC_temperature,air_quality_control,energy_consumption,energy_cost,predicted_entry_time,predicted_exit_time,energy_efficiency
2024-02-05 21:00:00,24.697494707820944,49.086015477693444,166.30981606531032,45.37067512135215,432.327321268003,1,5,28.62798621119409,22.668084656546053,78.50718615635127,0.9609695922125396,0.11531635106550475,12,14,0
2024-02-05 21:15:00,24.474136752138243,46.98174853660498,478.2792588001129,45.749233297945004,405.61906926300117,1,7,24.746298123314638,24.720206391404638,82.15776917608379,1.1740013710698536,0.14088016452838242,5,2,1
2024-02-05 21:30:00,22.989499894055427,49.96901165800006,439.99014859226475,53.13512126949114,427.95167014240633,0,4,64.52376445533316,21.981386312458504,55.44891143211708,1.0415062821224879,0.12498075385469853,1,14,1
2024-02-05 21:45:00,24.609371175115584,40.26067723177565,367.6089349316433,59.37074663399784,351.6200397339467,1,8,65.09717452185446,23.469316711641973,17.97978134950754,1.3434277957090492,0.1612113354850859,7,3,1
2024-02-05 22:00:00,20.4424625102596,46.5078243339669,284.9182244002429,52.0727440111875,431.83804247795354,1,10,82.45170697999292,22.446613737375607,46.77582309575795,1.261742706469516,0.1514091247763419,13,6,1
2024-02-05 22:15:00,20.979914312095726,41.02896370413863,264.70621663380336,41.539589341299326,354.0138859085367,0,10,41.77085669729759,22.562881079621057,96.80725029096784,0.558297203862357,0.06699566446348285,6,8,0
2024-02-05 22:30:00,20.22613644455269,42.198134304558636,360.38938686038165,41.51167227708134,438.99133763628623,0,7,7.308509102615024,21.338871573020587,75.29861930391851,1.4984212339237741,0.1798105480708529,5,12,1
2024-02-05 22:45:00,21.62665165381632,44.41258194827555,318.1727477627622,59.02846441691132,449.19627472386435,0,10,27.366638492145768,22.27475388421,81.11626038791321,1.2524024537194673,0.15028829444633607,1,1,1
2024-02-05 23:00:00,21.94338644844741,48.10515671279508,124.90924235275425,45.94581580614667,379.4067462176778,1,5,98.00054631968169,22.353924985063536,3.282549881924013,1.3639033162941132,0.1636683979552936,14,9,1
2024-02-05 23:15:00,21.35674515886948,49.76125203798943,305.0010595081327,41.84133972164951,371.03185562857936,0,6,59.62585752327021,23.53321260874467,46.78594626341599,1.1511977120953465,0.13814372545144157,14,1,1
2024-02-05 23:30:00,24.143687545759647,46.524101207967774,422.5614468931358,51.98089174300763,426.5363363858041,0,5,70.97370848010203,24.703199995930568,64.66211336575553,1.3562851280467623,0.16275421536561147,1,10,1
2024-02-05 23:45:00,21.78376663346795,41.26650173251001,283.6959510387832,52.47297556580532,375.3026340920253,0,7,0.7357829625414536,21.646606387412522,83.00326836280748,0.6123829749287094,0.07348595699144513,6,2,0
2024-02-06 00:00:00,21.404672548436903,41.32035503415605,120.78263102170737,52.97009640237376,436.55623831722033,1,2,51.820573218252086,20.211002342906493,4.927365358277147,0.8477378355593156,0.10172854026711786,10,3,0
2024-02-06 00:15:00,22.713480415791242,46.063734523833375,414.5112797536132,45.348040557150824,360.2842592157477,0,5,3.7528657531803122,22.481475627503198,85.24388856418732,1.3764209436044927,0.16517051323253912,12,7,1
2024-02-06 00:30:00,20.704621124873814,38.58165718652454,180.54551285438976,40.3022136842895,362.5955196379358,1,10,56.9230212091448,22.722306660745843,54.84009367419117,0.7016552112668922,0.08419862535202706,7,9,0
2024-02-06 00:45:00,24.0109849037702,36.65711169697092,203.4483339552155,59.30030738908944,447.91515551006154,1,3,92.07708496360753,20.842202755659578,19.731397057605992,0.5782420985800227,0.06938905182960273,10,3,0
2024-02-06 01:00:00,20.372753218398856,40.31933236461165,165.88254137291835,45.01786091382205,417.3838898270005,0,9,96.84191305004079,23.802323031380332,31.72552164497,1.2881189399452189,0.15457427279342625,10,8,1
2024-02-06 01:15:00,24.934434683002586,39.308584874811224,232.08602594859903,53.52052576105095,434.68872244289525,1,6,54.055267538892416,24.924645542207458,28.192955175156076,1.3354861556432962,0.16025833867719555,1,9,1
2024-02-06 01:30:00,23.861223846483288,39.44462180683985,402.700602275454,54.13259739757419,382.4329377351518,1,10,45.8204805252216,24.728873585042304,53.08590342884758,0.6626522181899006,0.07951826618278807,9,10,0
2024-02-06 01:45:00,20.993578407670864,38.50411626574865,307.7543438015749,52.20014834158971,417.6483749520604,0,3,94.5017094248494,20.98553019411826,5.168567991113182,1.3543459827827156,0.16252151793392586,4,7,1
2024-02-06 02:00:00,20.027610585618014,35.631397844545425,181.95250966028502,46.258147884272965,409.42418273085974,1,7,67.3609831996695,24.376816199503804,15.853615849992353,1.1867677955971696,0.14241213547166034,5,4,1
2024-02-06 02:15:00,24.077307142274172,35.26810902100121,451.13203126081635,45.421925075281315,410.3150120122947,0,4,6.489927953840946,23.522468182058425,81.26930433757823,1.020082683216584,0.12240992198599006,2,4,1
2024-02-06 02:30:00,23.534286719238086,49.81583584604047,451.8327419806117,51.95336565405406,418.25324595377214,1,3,46.57255776674975,22.269232819034556,13.260399074681107,1.330250192781385,0.1596300231337662,14,4,1
2024-02-06 02:45:00,23.645035840204937,41.41659700603793,448.23137001840274,57.32191267223383,407.5359173129099,1,8,24.02450184643039,22.703054971623644,23.339626945812697,0.9192492493189658,0.1103099099182759,12,6,0
2024-02-06 03:00:00,23.85635173342973,40.76489970739522,195.51848455261572,58.93467457846791,392.9062369302666,0,4,46.98043214486815,24.24800087491229,45.33706056041573,0.6939939562233972,0.08327927474680766,10,4,0
2024-02-06 03:15:00,20.370223258670453,45.19470924039605,280.49573767239525,42.118116088075155,377.5922694380547,0,1,45.54655720063617,22.400674698191864,51.71208881133305,0.7848526766106136,0.09418232119327363,13,5,0
2024-02-06 03:30:00,21.792328642721362,38.27380831797596,493.99586245635004,43.0965722519544,426.8581330913202,1,6,58.2144802814742,21.866036845525635,76.36104796141586,1.0051640182933148,0.12061968219519777,8,9,1
2024-02-06 03:45:00,20.57934529762565,49.249417759253376,408.80499052399614,58.89472517566159,372.62724300031863,1,10,35.677049034925126,22.46623746512993,44.73324266661878,1.0313307926731756,0.12375969512078107,14,12,1
2024-02-06 04:00:00,24.315517129377966,46.79517521623328,110.86696849022393,54.73070456669585,419.23543061544143,0,1,16.427044945592804,22.895649020175245,78.98646210355388,1.3055808264412336,0.15666969917294804,2,7,1
2024-02-06 04:15:00,23.11649063413779,36.34116503468389,126.08183650419681,57.65987649659546,373.3332822649327,1,5,50.37194345899563,20.945388268891744,61.834630704545745,1.2913527236523343,0.15496232683828012,3,8,1
2024-02-06 04:30:00,21.654490124263248,41.26371163677393,285.5725507249331,44.052652682706864,412.5330169954454,1,7,83.0202884345762,24.504538651334954,11.309973942382246,1.081366557204575,0.12976398686454899,12,5,1
2024-02-06 04:45:00,20.317791751430118,48.18677461343247,463.68808234462404,51.75171742218804,424.7078267129029,1,6,66.40122280676023,23.37093474414807,15.633143839283859,1.2807854833654764,0.15369425800385716,9,5,1
2024-02-06 05:00:00,21.554911608578312,49.17098033437115,315.4807191810857,54.022791888349474,371.8713888906539,1,2,33.836786592521584,23.166344586687444,43.70337254497708,0.691773458293671,0.08301281499524052,2,13,0
2024-02-06 05:15:00,21.625916610133736,42.01102266874805,299.1250032137161,53.602237708939455,355.99433008613084,0,4,93.55230227588572,20.49748113090319,39.68893930890396,0.5500645270932943,0.06600774325119532,14,11,0
2024-02-06 05:30:00,23.64803089169032,44.201170838160614,142.18947998265224,48.16303381733396,363.0973742994174,0,2,91.22075712491822,23.02086969086296,74.35442696372945,1.3736338226347002,0.16483605871616402,6,7,1
2024-02-06 05:45:00,23.187787356776067,37.50550919138113,362.7120418897176,40.30789783382617,410.5996967271025,0,1,20.934839938409876,20.604803311192462,58.07371397973519,0.5755544937627696,0.06906653925153235,12,11,0
2024-02-06 06:00:00,24.436063712881634,49.86752939205465,428.8412642400902,51.65852113608526,434.94464062257356,0,3,3.9417585120362975,20.393488375976997,38.81330810022493,0.7466884297439973,0.08960261156927968,4,13,0
2024-02-06 06:15:00,22.361074625809746,38.47507552075165,252.16800300302492,45.06203078359218,354.4996821235424,0,3,74.13087083507622,22.636554478211966,17.076028345038562,1.1953189496243846,0.14343827395492614,7,14,1
2024-02-06 06:30:00,20.59797122969151,49.14097661202688,410.244740370131,49.005084922857804,423.4151259041646,0,7,82.76102613491533,22.013927670232476,22.683710232549515,0.9094479376273091,0.10913375251527709,14,12,0
2024-02-06 06:45:00,23.566223936114973,44.74469973488553,485.7906615603246,59.151620301676346,384.1318645950052,1,1,96.78645659513553,22.944051350781116,57.550101846905896,1.376313969915509,0.16515767638986106,14,8,1
2024-02-06 07:00:00,23.803925243084485,44.11605192318289,181.50658365107563,47.98070635284869,397.85283699195224,0,9,88.98363940883107,20.44611084028619,42.34388048997925,0.7979797946622695,0.09575757535947234,6,9,0
2024-02-06 07:15:00,22.80638598784748,42.69032766524763,309.3318524778965,56.796032133288534,442.8859549845566,1,6,60.053476820641485,22.15491531423629,51.492750886067206,0.5118713466693593,0.06142456160032311,10,14,0
2024-02-06 07:30:00,23.854835899772805,38.46004717576638,214.85518323383022,43.77081211498502,383.19715047358454,1,4,53.00523392123808,20.87393357522579,17.067743530223368,0.8006556405607441,0.0960786768672893,14,2,0
2024-02-06 07:45:00,22.468977981821954,37.647920480082625,417.14176761353576,53.449209960500575,396.5336933939486,1,3,2.784105126258629,24.935500429620582,66.29062523445658,1.0780750491848317,0.12936900590217978,9,3,1
2024-02-06 08:00:00,22.61366414690997,38.30729313605263,331.03734635246303,59.54013908877887,351.36824147606814,0,3,24.665644684477783,22.805751062175872,85.2538740855967,0.8759383754032933,0.1051126050483952,14,12,0
2024-02-06 08:15:00,22.137705091792746,37.79657393216382,353.8329670201215,42.037862017458735,358.15987200048386,1,2,45.96147517329264,23.43718430470434,25.79395067869006,1.0348727557587551,0.12418473069105061,9,12,1
2024-02-06 08:30:00,20.127095633720476,46.6937671035013,419.16566384635763,40.16639884454384,375.8591591134784,0,2,62.85039000835678,21.62709140341304,49.15142258318266,1.3765981188350187,0.16519177426020223,10,2,1
2024-02-06 08:45:00,20.539457134966522,40.25187888750095,258.38818906498193,48.671655852652286,352.78522408210745,1,10,55.725183331841066,20.473694573896722,97.55273290209018,1.4124850542303684,0.1694982065076442,4,10,1
2024-02-06 09:00:00,20.15714592843367,35.867640148450946,466.03602736281726,41.85250966102734,413.1375326048251,1,5,74.26359896816905,24.879354313917684,33.32417405507277,0.7659740646541121,0.09191688775849345,1,7,0
2024-02-06 09:15:00,23.182052056318902,49.536539452112166,313.211546898456,54.96768699352462,392.63983568016226,0,9,27.976693088704085,21.431295176915917,59.50463449237612,0.9621404732699007,0.11545685679238808,2,12,0
2024-02-06 09:30:00,21.571779905381632,48.25678827445138,163.1819291341392,58.29097327697118,404.8145202728022,1,2,56.49526076524732,22.11904092586787,9.019570020024437,1.0491440152414513,0.12589728182897414,8,2,1
2024-02-06 09:45:00,22.542853455823515,48.916284247928196,378.359647267521,48.68041945417518,367.464718589633,1,2,8.814224339079214,23.249319608512874,60.601500247944315,1.4491124568882472,0.17389349482658967,14,12,1
2024-02-06 10:00:00,24.537832369630465,49.92361733969653,417.3045401753018,45.17423284310882,379.5932029436616,1,6,41.366552358320696,20.123486488430558,8.963177330461791,1.4986173191643846,0.17983407829972614,10,14,1
2024-02-06 10:15:00,21.246461145744377,37.60842873829231,226.70467082701066,48.6880663801322,416.3824474852725,1,10,75.0160832954601,24.051295652586433,95.92354353238221,0.7354072488415266,0.0882488698609832,8,2,0
2024-02-06 10:30:00,22.05191461517815,40.94363028353988,442.8717027995012,54.468956357000025,446.53027236304,0,2,69.3400853429044,22.6828909501431,71.56626520723114,1.2269798713458155,0.14723758456149785,14,14,1
2024-02-06 10:45:00,23.777755692715242,46.37357713556137,462.45730190630655,40.18108323160742,355.04167736022094,1,4,99.0642737172179,21.391085935344112,78.81597881357064,0.8780310622331952,0.10536372746798342,2,14,0
2024-02-06 11:00:00,21.14399082745811,45.440309270806885,210.7617949511236,51.78907978969394,439.0384320855266,1,6,27.7891125987756,20.308039926462346,70.41043607716368,0.5081081968862132,0.06097298362634559,4,2,0
2024-02-06 11:15:00,20.384899549143967,37.308438595097826,493.4085890860888,52.26583369774758,407.68812013112085,0,5,49.81892991739792,20.81249207737221,58.97290360764658,0.5092525224359024,0.06111030269230828,1,12,0
2024-02-06 11:30:00,21.44875726456884,47.23749687485927,156.28461121950338,52.75376493791871,406.39195667556237,1,1,32.95304137739967,24.475169294267182,44.99127810855054,0.9605660075622557,0.11526792090747068,7,13,0
2024-02-06 11:45:00,20.80610643627002,38.36660857754991,180.806267360996,44.84044159961754,400.02785352077603,1,6,44.060311405917474,23.430121119679455,85.83733797610624,0.9883349130043346,0.11860018956052015,4,4,0
2024-02-06 12:00:00,24.648488261712863,38.357264222339346,173.68993569521047,54.281054467562534,356.93940859041834,1,1,85.6950129869388,21.24950860818445,95.6835667543063,0.5225696965734427,0.06270836358881311,11,1,0
2024-02-06 12:15:00,24.040601897822086,43.05461634340121,457.59588400314817,41.82782972663553,358.98768517361606,1,3,68.42090751884867,20.328003824725148,49.90361729040813,1.1869274167743025,0.1424312900129163,14,2,1
2024-02-06 12:30:00,23.167018782552116,43.89409902262555,361.71702092998476,43.98540672933601,410.0912005659086,0,10,88.24411913475817,23.45307656193318,93.1535049155262,0.7940033885949531,0.09528040663139437,8,3,0
2024-02-06 12:45:00,24.35730295093859,43.70129311756717,160.84171328890915,57.54940093308964,384.0958571435558,1,5,20.351110833188645,22.862038629838825,58.33329099885175,1.0598931015359494,0.1271871721843139,9,7,1
2024-02-06 13:00:00,24.018360384495573,36.372302560966325,276.12936734733955,54.77446301453133,441.72680665776807,0,10,87.3361117841438,22.022597622291176,53.83841868964332,0.8009190731654188,0.09611028877985026,12,10,0
2024-02-06 13:15:00,20.932850294430178,48.1619129394557,346.1192100279208,40.27491108022691,390.6590537359472,1,5,5.976227417838443,21.81805724595032,45.44827329553567,0.6671343148693072,0.08005611778431686,9,1,0
2024-02-06 13:30:00,24.46279499244989,38.984000638830594,133.38563399575332,44.96752520739601,364.3281458702641,1,10,88.85992804371524,21.084071379645543,20.928776153011984,0.9071737385988753,0.10886084863186503,3,6,0
2024-02-06 13:45:00,22.696711209578254,36.94272381924206,452.9665473629355,44.28812965986329,421.4718833502036,1,6,32.90737794607279,23.348056282687587,0.37196608180591895,0.7322733647905008,0.08787280377486009,5,3,0
2024-02-06 14:00:00,24.037200775820313,48.331221198034655,421.44141417661405,45.41612656073945,379.335342144101,0,10,31.458763341406648,24.85334013896935,24.150622685606127,1.034800976919168,0.12417611723030014,6,3,1
2024-02-06 14:15:00,24.480456499617468,49.3347724734463,302.0827094306553,44.95119540559773,402.5470307355893,1,8,51.20885766986639,20.87857622918413,50.97231716035652,0.69882853028648,0.0838594236343776,6,4,0
2024-02-06 14:30:00,21.59001737485932,47.93191425898176,486.85064610366817,41.250525914856915,419.783278550517,1,5,94.06901877232318,22.985583100077516,37.99599522597526,1.0084059766446272,0.12100871719735526,10,13,1
2024-02-06 14:45:00,20.550259622638382,47.14274112087317,267.10439171003986,49.178810331936404,440.02641112020706,0,1,4.778136468140537,22.12092527872988,44.84852280026338,0.6573785148688676,0.07888542178426411,8,4,0
2024-02-06 15:00:00,21.139675812709708,44.82862970958533,493.64412761459914,54.654669495723304,429.2191194801676,0,5,35.22309750707453,22.233443608723324,98.06482195640496,1.170974709485785,0.1405169651382942,6,7,1
2024-02-06 15:15:00,22.13553894313128,43.26286055913709,367.16799952145084,52.13463449434873,417.6361067872724,0,3,85.65719886833357,21.270736400639073,35.027237066932756,1.253937684441424,0.15047252213297088,6,3,1
2024-02-06 15:30:00,24.090073829612464,36.30480139867115,353.8685093015766,53.4574333719616,417.96331823951436,0,4,39.60544774354668,24.125674378307096,45.21829393601079,0.6103942342499338,0.07324730810999205,4,8,0
2024-02-06 15:45:00,24.303652916281717,41.12679819606048,166.381958118314,41.622983570724784,444.5924644032086,1,8,19.9156897597067,22.426278020736206,13.351555135281956,0.9678024120373392,0.11613628944448069,7,8,0
2024-02-06 16:00:00,20.034760652655955,40.59032775518471,452.7711033218576,59.02981420353574,379.5824097496536,1,7,42.47941813314118,22.71702926099132,4.795773243698765,0.5708717006548736,0.06850460407858483,14,11,0
2024-02-06 16:15:00,22.55373651288783,38.89630675640489,270.9958751682461,56.76983667686049,350.1112094196187,1,5,38.55525014916693,21.52380456398663,77.54095145924947,1.0981824455420024,0.1317818934650403,14,13,1
2024-02-06 16:30:00,22.087055015743896,45.85130170532877,164.89336231299174,56.101806369913255,377.19545593981985,1,2,91.54162014667034,20.90904232833475,57.06831750719786,0.7644042979296454,0.09172851575155744,8,7,0
